headline,url,publisher,date,stock
Stocks That Hit 52-Week Highs On Tuesday,https://www.benzinga.com/news/19/12/14966014/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2019-12-10 00:00:00,PNC
UPDATE: Men's Wearhouse Reaffirms FY EPS Outlook,https://www.benzinga.com/news/13/06/3671479/update-mens-wearhouse-reaffirms-fy-eps-outlook,Paul Quintaro,2013-06-12 00:00:00,MW
Allied World Reinsurance U.S. Launches Global Marine and Specialty Division,https://www.benzinga.com/news/10/12/703035/allied-world-reinsurance-u-s-launches-global-marine-and-specialty-division,Benzinga Staff,2010-12-15 00:00:00,AWH
Standard & Poors says Switzerland ratings unaffected by SNB change of policy via ForexLive,https://www.benzinga.com/markets/futures/15/01/5153103/standard-poors-says-switzerland-ratings-unaffected-by-snb-change-of-po,Forex Live,2015-01-16 00:00:00,EWL
Express Scripts Reports Earnings (ESRX),https://www.benzinga.com/markets/company-news/251203/express-scripts-reports-earnings-esrx,Bud Fox,2010-04-28 00:00:00,ESRX
"13F from Soros' Soros Fund Mgmt Shows Liquidated Positions in Apple, Netflix, Gilead, Gap, Synchrony Financial, United Continental",https://www.benzinga.com/news/16/08/8354101/13f-from-soros-soros-fund-mgmt-shows-liquidated-positions-in-apple-netflix-gilead,Paul Quintaro,2016-08-15 00:00:00,GILD
"FedEx Delivers Pain To Shareholders, But Some Analysts Are Shipping Support",https://www.benzinga.com/analyst-ratings/analyst-color/19/09/14451607/fedex-delivers-pain-to-shareholders-but-some-analysts-are-shipping-support,Jayson Derrick,2019-09-18 00:00:00,FDX
"Goldman Sachs Downgrades AutoZone from CL-Buy to Buy, Maintains PT at $415",https://www.benzinga.com/analyst-ratings/downgrades/12/09/2879396/goldman-sachs-downgrades-autozone-from-cl-buy-to-buy-mainta,Juan Lopez,2012-09-04 00:00:00,AZO
China Promises Support for Solar Industry -Reuters,https://www.benzinga.com/news/13/06/3679957/china-promises-support-for-solar-industry-reuters,Charles Gross,2013-06-17 00:00:00,HSOL
Watch These 8 Huge Put Purchases In Wednesday Trade,https://www.benzinga.com/markets/options/17/03/9172909/watch-these-8-huge-put-purchases-in-wednesday-trade,Lisa Levin,2017-03-15 00:00:00,FEYE
Option Alert: CRTO Jun16 42.5 Calls Sweep: 828 @ ASK $3.40: 937 traded vs 1510 OI: Earnings 5/3 $41.85 Ref,https://www.benzinga.com/markets/options/16/04/7868456/option-alert-crto-jun16-42-5-calls-sweep-828-ask-3-40-937-traded-vs-15,Charles Gross,2016-04-21 00:00:00,CRTO
UPDATE: DA Davidson Downgrades AAON To Underperform As Firm Is Concerned 'a bubble is forming in these shares' As 'shares currently trade over 20x 2020 EBITDA and typical premium to peers has meaningfully expanded',https://www.benzinga.com/analyst-ratings/analyst-color/19/05/13672873/update-da-davidson-downgrades-aaon-to-underperform-as-firm-is-concerned-a-bubble-is,Benzinga_Newsdesk,2019-05-06 00:00:00,AAON
Benzinga's Option Alert Recap From February 16,https://www.benzinga.com/news/17/02/9062523/benzingas-option-alert-recap-from-february-16,Javier Hasse,2017-02-16 00:00:00,OLED
Stocks That Made New 52-Week Lows So Far Today Include Delphi Technologies and L Brands,https://www.benzinga.com/trading-ideas/technicals/18/08/12251942/stocks-that-made-new-52-week-lows-so-far-today-include-delph,Benzinga Newsdesk,2018-08-23 00:00:00,DLPH
"Raymond James Maintains Strong Buy on Boston Scientific, Lowers Price Target to $48",https://www.benzinga.com/news/19/10/14587345/raymond-james-maintains-strong-buy-on-boston-scientific-lowers-price-target-to-48,Vick Meyer,2019-10-14 00:00:00,BSX
Adaptive Biotech Shares Indicated $40 On 1.9M Shares,https://www.benzinga.com/news/19/06/13994407/adaptive-biotech-shares-indicated-40-on-1-9m-shares,Benzinga Newsdesk,2019-06-27 00:00:00,ADPT
Rates will start rising when rates start rising says Carney via ForexLive,https://www.benzinga.com/markets/futures/14/07/4722891/rates-will-start-rising-when-rates-start-rising-says-carney-via-forexl,Forex Live,2014-07-23 00:00:00,FXB
"Jefferies Upgrades Brunswick to Buy, Raises Price Target to $60",https://www.benzinga.com/news/19/09/14371697/jefferies-upgrades-brunswick-to-buy-raises-price-target-to-60,Vick Meyer,2019-09-04 00:00:00,BC
Here's Which IT Stocks Benefit From Healthcare M&A,https://www.benzinga.com/analyst-ratings/analyst-color/15/08/5751903/heres-which-it-stocks-benefit-from-healthcare-m-a,Wayne Duggan,2015-08-10 00:00:00,INFY
"J C Penney Company Says Notified by NYSE Staff It Had Determined to Commence Proceedings to Delist Co's Stock; Says Due to Chapter 11 Cases, Determined to Postpone 2020 Annual Meeting, With New Date to Be Set",https://www.benzinga.com/news/20/05/16053319/j-c-penney-company-says-notified-by-nyse-staff-it-had-determined-to-commence-proceedings-to-delist-c,Charles Gross,2020-05-18 06:22:58-04:00,JCP
"Option Alert: First Solar January $22 Put; 7,636 Contract Trade Between Bid and Ask @$0.01; Currently $55.20",https://www.benzinga.com/news/13/12/4151417/option-alert-first-solar-january-22-put-7-636-contract-trade-between-bid-and-ask-,Charles Gross,2013-12-12 00:00:00,FSLR
"Miller Tabak Maintains Cheesecake Factory at Buy, Raises PT from $38 to $39",https://www.benzinga.com/analyst-ratings/price-target/12/04/2532764/miller-tabak-maintains-cheesecake-factory-at-buy-raises-p,webmaster,2012-04-26 00:00:00,CAKE
Raven Outperforms EPS Estimate - Analyst Blog,https://www.benzinga.com/10/11/638020/raven-outperforms-eps-estimate-analyst-blog,webmaster,2010-11-23 00:00:00,GGG
"Stocks That Made New 52-Wk Highs Earlier Include: Accenture, M&T Bank, PNC, Ansys, Lockheed Martin, Deere, Raytheon, Intuit, Comerica, Interpuclic, Northrop Grumman, VeriSign, Estee Lauder, Bristol-Myers, Red Hat, Nike, NVIDIA and Global Payments",https://www.benzinga.com/trading-ideas/technicals/18/02/11217876/stocks-that-made-new-52-wk-highs-earlier-include-accenture-m,Hal Lindon,2018-02-16 00:00:00,DE
"Senior EU Official Says if Eurogroup Agrees to Negotiate Program for Greece, Euro Summit Wouldn't be Needed -Reuters",https://www.benzinga.com/news/15/07/5663159/senior-eu-official-says-if-eurogroup-agrees-to-negotiate-program-for-greece-euro-,Charles Gross,2015-07-10 00:00:00,NBG
UPDATE: Deutsche Bank Raises PT on Buffalo Wild Wings on Price Trends,https://www.benzinga.com/analyst-ratings/analyst-color/13/03/3424774/update-deutsche-bank-raises-pt-on-buffalo-wild-wings-on-,Frank Sylvester,2013-03-18 00:00:00,BWLD
Stocks That Managed to Breach 52-Week Highs Wednesday Morning,https://www.benzinga.com/markets/cryptocurrency/19/07/14170789/stocks-that-managed-to-breach-52-week-highs-wednesday-morning,Lisa Levin,2019-07-31 00:00:00,CINF
BMO Raises Qtr. Dividend from $0.78 to $0.80/Share,https://www.benzinga.com/news/14/12/5049250/bmo-raises-qtr-dividend-from-0-78-to-0-80share,Paul Quintaro,2014-12-02 00:00:00,BMO
"Bank of America Initiates Coverage on NPS Pharmaceuticals, Inc. at Buy, Announces $46.00 PO",https://www.benzinga.com/news/13/10/3963674/bank-of-america-initiates-coverage-on-nps-pharmaceuticals-inc-at-buy-announces-46,Juan Lopez,2013-10-03 00:00:00,NPSP
Novartis Says FDA Placed Partial Hold On Avxs-101 Intrathecal Trials For SMA Patients,https://www.benzinga.com/news/19/10/14687426/novartis-says-fda-placed-partial-hold-on-avxs-101-intrathecal-trials-for-sma-patients,Charles Gross,2019-10-30 00:00:00,NVS
"Credit Suisse Maintains Neutral on CyrusOne, Raises Price Target to $78",https://www.benzinga.com/news/20/05/15965812/credit-suisse-maintains-neutral-on-cyrusone-raises-price-target-to-78,Vick Meyer,2020-05-06 08:18:26-04:00,CONE
New Longer-Term IMBRUVICA® (ibrutinib) Data Show High Rates Of Response in Patients with Waldenstrom's Macroglobulinemia,https://www.benzinga.com/news/15/04/5394161/new-longer-term-imbruvica-ibrutinib-data-show-high-rates-of-response-in-patients-,Hal Lindon,2015-04-09 00:00:00,PCYC
Minister Kenney Announces Appointments and Reappointment to the Immigration and Refugee Board of Canada,https://www.benzinga.com/09/08/607/minister-kenney-announces-appointments-and-reappointment-to-the-immigration-and-refugee-bo,Benzinga Staff,2009-08-07 00:00:00,LL
"Benzinga Market Primer, Tuesday November 27",https://www.benzinga.com/markets/bonds/12/11/3121032/benzinga-market-primer-tuesday-november-27,Matthew Kanterman,2012-11-27 00:00:00,BIG
"Goldman Sachs Reiterates Neutral on KAR Auction Services, Inc, Raises PT to $20.50",https://www.benzinga.com/news/12/11/3134674/goldman-sachs-reiterates-neutral-on-kar-auction-services-inc-raises-pt-to-20-50,Paul Quintaro,2012-11-30 00:00:00,KAR
UPDATE: Bank Of America Reiterates On Huntsman Corporation Following ROC Pigment Deal,https://www.benzinga.com/analyst-ratings/analyst-color/14/09/4842293/update-bank-of-america-reiterates-on-huntsman-corporatio,Dwight Einhorn,2014-09-11 00:00:00,HUN
UPDATE: AstraZeneca Reports PDUFA Date for Movantik Now Sept. 16th,https://www.benzinga.com/news/14/06/4647217/update-astrazeneca-reports-pdufa-date-for-movantik-now-sept-16th,Paul Quintaro,2014-06-19 00:00:00,AZN
IGT Will Close Online Poker Operations in Europe -Bloomberg,https://www.benzinga.com/news/12/09/2920304/igt-will-close-online-poker-operations-in-europe-bloomberg,Paul Quintaro,2012-09-18 00:00:00,IGT
Stocks To Watch For May 10,https://www.benzinga.com/news/earnings/12/05/2574010/stocks-to-watch-for-may-10,Monica Gerson,2012-05-10 00:00:00,ATVI
Citron Research @CitronResearch Citron's Andrew Left to appear on CNBC Fast Money today at 5:00 EST,https://www.benzinga.com/news/14/02/4284336/citron-research-citronresearch-citrons-andrew-left-to-appear-on-cnbc-fast-money-t,Charles Gross,2014-02-05 00:00:00,DDD
Wedbush Says Buy Avanir Pharmaceuticals On Weakness,https://www.benzinga.com/analyst-ratings/analyst-color/11/05/1110820/wedbush-says-buy-avanir-pharmaceuticals-on-weakness,Jonathan Chen,2011-05-25 00:00:00,AVNR
Dahlman Rose Upgrades JetBlue Airways from Sell to Hold,https://www.benzinga.com/analyst-ratings/upgrades/12/04/2535808/dahlman-rose-upgrades-jetblue-airways-from-sell-to-hold,webmaster,2012-04-27 00:00:00,JBLU
Puts Purchased on Momenta Pharmaceuticals (MNTA),https://www.benzinga.com/options/11/05/1071618/puts-purchased-on-momenta-pharmaceuticals-mnta,Michael J. Zerinskas,2011-05-10 00:00:00,MNTA
"Earnings Scheduled For April 25, 2018",https://www.benzinga.com/news/earnings/18/04/11570970/earnings-scheduled-for-april-25-2018,Lisa Levin,2018-04-25 00:00:00,CMCSA
"Short Selling Bets Increased Against Citigroup (C), Apple (AAPL)",https://www.benzinga.com/markets/company-news/86173/short-selling-bets-increased-against-citigroup-c-apple-aapl,Benzinga Staff 5,2010-01-13 00:00:00,BMY
"International Paper Q4 Adj. EPS $1.09 Beats $1.02 Estimate, Sales $5.498B Miss $5.57B Estimate",https://www.benzinga.com/news/earnings/20/01/15215996/international-paper-q4-adj-eps-1-09-beats-1-02-estimate-sales-5-498b-miss-5-57b-estimate,Benzinga Newsdesk,2020-01-30 00:00:00,IP
Where's The Baby: E*Trade Finally Gets Into Commission-Free ETF Game,https://www.benzinga.com/news/11/12/2213281/wheres-the-baby-e-trade-finally-gets-into-commission-free-etf-game,ETF Professor,2011-12-16 00:00:00,DB
"Another Leg Lower in pSivida, Alimera Shares as Traders Await Results of PDUFA",https://www.benzinga.com/news/13/10/4000805/another-leg-lower-in-psivida-shares-as-traders-await-results-of-pdufa,Paul Quintaro,2013-10-17 00:00:00,ALIM
"Mallinckrodt Shares Resume Trade, Continue To Rebound; Down 22% For Session",https://www.benzinga.com/trading-ideas/movers/20/02/15397125/mallinckrodt-shares-resume-trade-continue-to-rebound-down-22-for-session,Benzinga Newsdesk,2020-02-24 00:00:00,MNK
Morgan Stanley: Growth Phase Coming For CNQ,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/516199/morgan-stanley-growth-phase-coming-for-cnq,Benzinga Staff,2010-10-08 00:00:00,CNQ
"MLV & Co Maintains Buy on Gastar Exploration, Lowers PT to $9.00",https://www.benzinga.com/news/14/09/4881582/mlv-co-maintains-buy-on-gastar-exploration-lowers-pt-to-9-00,Eddie Staley,2014-09-29 00:00:00,GST
4 Momentum Plays To Watch,https://www.benzinga.com/trading-ideas/long-ideas/17/07/9795800/4-momentum-plays-to-watch,Harry Boxer - TheTechTrader.com,2017-07-19 00:00:00,KEM
"Stocks Which Set New 52-Week Low Yesterday, August 1st",https://www.benzinga.com/trading-ideas/technicals/18/08/12129594/stocks-which-set-new-52-week-low-yesterday-august-1st,Benzinga Newsdesk,2018-08-02 00:00:00,CLRB
Benzinga's Top Initiations,https://www.benzinga.com/analyst-ratings/initiation/12/09/2911223/benzingas-top-initiations,Lisa Levin,2012-09-14 00:00:00,ADSK
84 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/05/15986840/84-biggest-movers-from-yesterday,Lisa Levin,2020-05-08 00:00:00,MARK
Trial Initiated For Cytori Cell Therapy,https://www.benzinga.com/news/12/10/2985976/trial-initiated-for-cytori-cell-therapy,Eddie Staley,2012-10-11 00:00:00,CYTX
Fulton Financial's Q2 Earnings Outlook,https://www.benzinga.com/news/earnings-previews/18/07/12027861/fulton-financials-earnings-outlook,Benzinga Newsdesk,2018-07-17 00:00:00,FULT
Dell Is Expected To Announce RSA Security Business Sale On Tuesday,https://www.benzinga.com/m-a/20/02/15351274/dell-is-expected-to-announce-rsa-security-business-sale-on-tuesday,Neer Varshney,2020-02-18 00:00:00,MS
Cabela's Resumes Trading; Spikes to High of $54.15,https://www.benzinga.com/news/17/03/9232499/cableas-resumes-trading-spikes-to-high-of-54-15,Charles Gross,2017-03-29 00:00:00,CAB
Bank of America Upgrades Telefonaktiebolaget L M to Neutral,https://www.benzinga.com/news/18/07/12071960/bank-of-america-upgrades-telefonaktiebolaget-l-m-to-neutral,Benzinga_Newsdesk,2018-07-25 00:00:00,ERIC
"Earnings Scheduled For March 5, 2013",https://www.benzinga.com/news/earnings/13/03/3389148/earnings-scheduled-for-march-5-2013,Monica Gerson,2013-03-05 00:00:00,INFI
"JP Morgan Maintains Overweight on Prudential Financial, Inc., Raises PT to $69.00",https://www.benzinga.com/news/13/04/3467581/jp-morgan-maintains-overweight-on-prudential-financial-inc-raises-pt-to-69-00,Juan Lopez,2013-04-03 00:00:00,PRU
"Offshore Cash Repatriation, And The Bull Case For Apple",https://www.benzinga.com/analyst-ratings/analyst-color/17/03/9185760/offshore-cash-repatriation-and-the-bull-case-for-apple,Shanthi Rexaline,2017-03-17 00:00:00,IBM
"Hearing BMO Raised Applied Genetic Technologies Price Target From $9 To $16/Share, Saying Data Is A 'Clear Win'; Unconfirmed",https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15101138/hearing-bmo-raised-applied-genetic-technologies-price-target-from-9-to-16share-sayi,Benzinga Newsdesk,2020-01-09 00:00:00,AGTC
"Johnson Rice Energy Conference Continues With Presentations By Devon Energy, Pioneer Natural Resources, Callon Petroleum, Carrizo Oil & Gas, Resolute Energy, Southwestern Energy, Helix Energy Solutions, Bill Barrett, Oasis Petroleum, Sanchez Energy",https://www.benzinga.com/news/16/09/8481212/johnson-rice-energy-conference-continues-with-presentations-by-devon-energy-pione,Hal Lindon,2016-09-21 00:00:00,OAS
Japanese Leadership Scrambles to Curb Yen Appreciation (FXY),https://www.benzinga.com/forex/forex-101/10/08/447268/japanese-leadership-scrambles-to-curb-yen-appreciation-fxy,Ronald Weisenstein,2010-08-29 00:00:00,FXY
Benzinga's Option Alert Recap From September 21,https://www.benzinga.com/news/17/09/10087737/benzingas-option-alert-recap-from-september-21,Javier Hasse,2017-09-21 00:00:00,KMI
Cantor Fitzgerald Says Arrowhead Pharmaceuticals May Be Worth $75-$90/Share In Sale,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14888302/hearing-cantor-fitzgerald-says-arrowhead-pharmaceuticals-may-be-worth-75-90share-in,Benzinga Newsdesk,2019-11-26 00:00:00,ARWR
"Earnings Scheduled For May 15, 2014",https://www.benzinga.com/news/earnings/14/05/4557909/earnings-scheduled-for-may-15-2014,Monica Gerson,2014-05-15 00:00:00,JCP
AETI Reports New Credit Facility Of $8.5M,https://www.benzinga.com/news/16/01/6110578/aeti-reports-new-credit-facility-of-8-5m,Hal Lindon,2016-01-05 00:00:00,AETI
EURJPY orders 28 Oct via ForexLive,https://www.benzinga.com/markets/futures/14/10/4956445/eurjpy-orders-28-oct-via-forexlive,Forex Live,2014-10-28 00:00:00,FXY
'Fast Money' Recap: Holiday Retail Trades,https://www.benzinga.com/10/11/629856/fast-money-recap-holiday-retail-trades,webmaster,2010-11-19 00:00:00,PEP
Mid-Morning Market Update: Markets Open Higher; Target Beats Q2 Estimates,https://www.benzinga.com/news/earnings/19/08/14306127/mid-morning-market-update-markets-open-higher-target-beats-q2-estimates,Lisa Levin,2019-08-21 00:00:00,PLCE
Magellan Midstream Reports Q4 EPS of $.93 vs. $.77,https://www.benzinga.com/news/11/02/827794/magellan-midstream-reports-q4-eps-of-93-vs-77,Benzinga Staff,2011-02-02 00:00:00,MMP
50 Biggest Movers From Yesterday,https://www.benzinga.com/news/19/07/14131155/50-biggest-movers-from-yesterday,Lisa Levin,2019-07-25 00:00:00,EW
"UPDATE: Goldman Sachs Reiterates Neutral Rating, Raises PT on Accenture",https://www.benzinga.com/analyst-ratings/analyst-color/12/12/3177964/update-goldman-sachs-reiterates-neutral-rating-raises-pt,Dwight Einhorn,2012-12-17 00:00:00,ACN
"Curis, Inc. Reports Q2 EPS of $(0.02) vs $(0.05) Est; Revenue of $5.40M vs $4.43M Est",https://www.benzinga.com/news/earnings/13/08/3811318/curis-inc-reports-q2-eps-of-0-02-vs-0-05-est-revenue-of-5-40m-vs-4-43m-e,Charles Gross,2013-08-05 00:00:00,CRIS
"Earnings Scheduled For May 3, 2017",https://www.benzinga.com/news/earnings/17/05/9390313/earnings-scheduled-for-may-3-2017,Lisa Levin,2017-05-03 00:00:00,DLPH
"Citigroup Maintains Buy on DISH Network, Lowers Price Target to $50",https://www.benzinga.com/news/18/12/12873297/citigroup-maintains-buy-on-dish-network-lowers-price-target-to-50,Vick Meyer,2018-12-19 00:00:00,DISH
Biotech Leads Friday's NASDAQ Winners,https://www.benzinga.com/markets/11/10/1990605/biotech-leads-fridays-nasdaq-winners,Investor Ideas,2011-10-17 00:00:00,ACHN
"Shares of Mattress Firm Ticking Slightly Higher, Now Up ~2%; Watch Shares of Tempur-Sealy, Select Comfort",https://www.benzinga.com/movers/14/06/4606611/shares-of-mattress-firm-ticking-slightly-higher-now-up-2-watch-shares-of-tempur,Paul Quintaro,2014-06-03 00:00:00,MFRM
These Were The Most Active Securities On OTC Markets In September,https://www.benzinga.com/markets/cryptocurrency/19/10/14577241/these-were-the-most-active-securities-on-otc-markets-in-september,Spencer Israel,2019-10-14 00:00:00,MO
